2164,1321,BACHELOR,9.62,2018-05-23,164
6062,2301,MASTER,7.94,2018-03-05,225
4836,7956,BACHELOR,6.04,2018-06-17,227
938,2741,DOCTORAL,6.7,2022-10-01,118
5745,8556,MASTER,8.17,2019-05-14,105
5024,5116,DOCTORAL,8.58,2020-12-07,171
1302,7114,BACHELOR,7.84,2022-05-30,225
1457,81,MASTER,6.97,2021-12-09,159
5923,6421,DOCTORAL,8.87,2017-10-15,215
54,1,DOCTORAL,6.4,2022-12-27,149
3064,108,BACHELOR,8.41,2016-12-25,226
2680,11174,BACHELOR,8.1,2017-01-13,138
3942,817,BACHELOR,8.89,2017-02-02,225
3223,6485,BACHELOR,7.15,2018-05-04,135
576,5912,MASTER,8.15,2022-01-11,145
4325,10003,DOCTORAL,7.41,2021-09-09,107
2602,3897,DOCTORAL,7.34,2016-08-03,198
2416,4582,DOCTORAL,9.26,2016-03-30,226
1247,4149,BACHELOR,8.32,2020-03-07,204
2360,3117,DOCTORAL,7.41,2021-06-09,156
5146,3150,DOCTORAL,7.5,2017-09-12,150
2297,8946,BACHELOR,9.82,2019-08-05,186
2738,4000,MASTER,6.87,2021-09-22,159
1727,2896,BACHELOR,8.13,2018-01-22,240
2602,850,BACHELOR,6.93,2020-03-22,152
5084,816,MASTER,8.53,2018-04-09,193
1751,416,DOCTORAL,8.25,2018-02-23,127
562,5212,BACHELOR,7.32,2020-12-16,171
3008,6553,MASTER,9.09,2017-01-04,198
3421,338,BACHELOR,7.93,2016-08-05,202
2653,10253,DOCTORAL,6.36,2018-07-20,173
6155,5059,BACHELOR,7.29,2018-11-22,164
1254,5500,BACHELOR,9.95,2019-05-30,124
5167,9238,DOCTORAL,8.84,2022-05-06,138
5719,9728,BACHELOR,6.88,2020-06-18,155
3105,1083,BACHELOR,6.46,2016-11-25,234
4060,271,MASTER,7.0,2018-05-09,187
2342,5299,BACHELOR,9.57,2019-04-14,102
5857,1725,MASTER,8.62,2021-01-16,205
950,6947,BACHELOR,7.75,2019-10-04,149
5595,3062,DOCTORAL,7.72,2017-03-23,237
4174,10252,DOCTORAL,9.68,2017-02-03,186
3287,7068,BACHELOR,7.96,2018-10-28,105
3469,9932,BACHELOR,6.9,2020-04-21,225
1439,6865,DOCTORAL,9.86,2018-05-27,114
5240,1306,DOCTORAL,7.76,2017-02-28,198
6150,9521,MASTER,7.66,2017-05-02,103
5317,10181,BACHELOR,7.89,2017-05-23,237
4529,7090,BACHELOR,9.89,2016-12-16,216
6209,11206,BACHELOR,8.04,2018-04-13,221
2654,9431,DOCTORAL,8.27,2019-07-08,218
5132,3480,MASTER,8.33,2019-04-24,104
2299,3106,BACHELOR,9.42,2021-11-16,116
107,2443,MASTER,8.06,2020-06-03,210
4154,967,DOCTORAL,7.79,2017-07-25,106
3913,3528,DOCTORAL,8.09,2019-03-04,140
2157,7676,DOCTORAL,8.53,2020-10-01,102
4222,9099,BACHELOR,9.22,2022-11-25,201
1131,11119,MASTER,6.02,2017-06-01,135
5927,4803,DOCTORAL,8.71,2020-06-14,220
744,7798,MASTER,9.62,2022-03-28,204
5836,4776,MASTER,8.88,2022-08-28,212
5161,11452,DOCTORAL,7.72,2020-07-31,232
2823,2047,DOCTORAL,9.13,2019-11-28,180
5951,239,MASTER,6.01,2018-04-24,143
313,3046,BACHELOR,6.71,2021-01-19,185
1951,3642,BACHELOR,8.27,2018-05-29,171
2167,3749,BACHELOR,6.58,2020-01-11,104
1636,6175,DOCTORAL,7.48,2019-04-13,184
6306,10539,DOCTORAL,6.51,2019-07-08,212
3386,11059,BACHELOR,6.6,2016-08-22,104
1594,2766,MASTER,7.22,2018-07-15,195
5786,1827,MASTER,9.52,2016-03-16,194
4345,10955,DOCTORAL,8.13,2016-03-25,127
2949,5553,DOCTORAL,7.54,2018-08-30,160
580,2045,MASTER,8.76,2022-10-08,196
2450,7669,BACHELOR,8.74,2016-07-15,183
67,9287,DOCTORAL,9.15,2020-03-24,106
2240,10964,BACHELOR,7.75,2019-06-30,137
1695,269,DOCTORAL,8.66,2018-04-12,201
4906,589,DOCTORAL,7.14,2019-03-13,140
3583,7249,MASTER,8.92,2022-08-09,162
895,5957,MASTER,6.02,2020-12-26,208
988,7197,DOCTORAL,7.53,2021-09-22,190
4063,9991,MASTER,6.33,2017-12-05,232
477,298,MASTER,9.75,2021-05-10,133
2577,6572,DOCTORAL,9.92,2022-11-20,141
6283,11569,MASTER,8.15,2022-10-05,175
2663,1441,DOCTORAL,9.07,2018-06-17,119
3397,9325,BACHELOR,6.1,2017-03-30,101
4423,10618,DOCTORAL,9.66,2019-05-06,153
2911,9106,BACHELOR,7.37,2016-08-30,140
3501,7928,MASTER,7.86,2019-06-30,132
3774,5626,BACHELOR,9.82,2022-03-11,215
3689,5368,DOCTORAL,7.96,2016-08-22,235
560,7644,DOCTORAL,6.51,2021-06-12,225
4830,3366,MASTER,7.49,2020-04-28,176
6175,1087,BACHELOR,8.89,2016-05-26,123
3658,8269,MASTER,8.5,2021-05-17,194
2109,7156,DOCTORAL,9.86,2019-01-21,161
1871,739,MASTER,7.53,2019-06-29,138
6163,7370,DOCTORAL,6.02,2022-03-08,195
2597,6696,BACHELOR,8.72,2018-09-21,116
2710,2792,BACHELOR,7.72,2017-05-28,125
825,6097,MASTER,8.03,2019-12-07,135
3506,775,MASTER,6.44,2022-09-21,233
4818,9105,DOCTORAL,8.26,2022-11-05,185
1316,9992,MASTER,9.21,2018-03-02,176
5712,397,DOCTORAL,8.33,2022-04-27,122
2085,7583,DOCTORAL,6.28,2016-10-10,166
906,7563,DOCTORAL,9.55,2019-06-13,198
2075,7027,MASTER,9.53,2021-10-25,167
2228,7409,MASTER,6.81,2016-05-15,237
704,7838,MASTER,9.34,2019-03-26,129
4494,5190,DOCTORAL,8.08,2016-05-21,163
2161,4066,DOCTORAL,7.18,2019-04-09,198
3684,8020,DOCTORAL,6.34,2019-04-23,212
1168,3047,MASTER,7.65,2022-03-19,149
541,6164,DOCTORAL,6.16,2022-12-29,240
652,3754,DOCTORAL,6.54,2016-04-13,102
5548,9653,MASTER,7.38,2016-07-26,189
689,10741,MASTER,8.58,2017-01-06,112
3630,11411,BACHELOR,8.64,2021-08-30,168
4721,828,BACHELOR,7.46,2019-12-22,168
2010,1695,BACHELOR,8.09,2020-06-20,191
3160,9957,DOCTORAL,7.56,2016-10-21,169
2683,5745,BACHELOR,6.51,2022-09-21,162
1509,11431,DOCTORAL,7.02,2017-12-16,149
5067,3098,MASTER,7.56,2017-07-21,201
5695,11053,DOCTORAL,9.73,2016-07-09,240
2218,5588,BACHELOR,6.84,2022-04-04,237
5067,6937,DOCTORAL,8.79,2016-06-30,142
3629,8302,DOCTORAL,6.45,2020-01-02,126
539,10343,DOCTORAL,7.22,2020-07-19,230
800,2323,MASTER,6.1,2022-02-20,156
2718,8671,BACHELOR,8.22,2017-04-13,167
3976,5393,MASTER,6.68,2020-07-28,131
663,7363,DOCTORAL,6.37,2019-05-23,207
3579,6740,BACHELOR,8.58,2018-03-28,194
2241,7359,BACHELOR,6.38,2020-08-13,149
977,6024,DOCTORAL,7.75,2021-03-14,219
4589,4673,BACHELOR,9.36,2021-06-04,102
1630,5651,BACHELOR,6.81,2020-09-14,191
491,10653,DOCTORAL,6.13,2017-12-26,196
601,8840,DOCTORAL,8.49,2018-06-15,183
2864,10036,MASTER,9.17,2020-09-02,226
578,5536,BACHELOR,6.39,2019-09-05,155
1354,7932,DOCTORAL,9.26,2018-04-22,103
1396,3193,DOCTORAL,9.81,2019-03-26,224
3243,2656,BACHELOR,8.16,2021-09-01,215
771,7797,BACHELOR,8.5,2018-03-14,169
2201,4527,MASTER,8.76,2020-01-26,202
5863,6553,BACHELOR,9.79,2016-09-09,104
452,1296,DOCTORAL,8.92,2022-11-18,234
5576,639,MASTER,6.85,2021-05-17,183
5079,16,MASTER,7.97,2022-02-13,149
3466,6347,BACHELOR,6.77,2016-04-28,145
4761,3671,BACHELOR,7.4,2020-02-03,201
3699,2779,MASTER,8.38,2018-10-31,101
2570,9050,DOCTORAL,7.05,2019-03-16,169
380,7487,BACHELOR,8.59,2018-03-17,196
4519,5010,DOCTORAL,6.69,2016-08-27,154
3983,6388,BACHELOR,8.67,2017-09-02,130
2923,1914,DOCTORAL,8.94,2018-09-05,211
4591,4617,BACHELOR,6.41,2016-09-23,124
4465,10409,BACHELOR,9.38,2020-08-20,124
67,2317,BACHELOR,7.49,2019-11-01,108
4893,7814,MASTER,6.79,2021-09-23,128
2599,10576,MASTER,9.32,2016-02-06,196
3685,5746,DOCTORAL,7.95,2018-10-26,165
4865,11024,MASTER,7.01,2020-05-30,178
5886,7050,BACHELOR,7.94,2019-09-08,176
536,7112,MASTER,9.89,2022-07-23,182
2707,5292,BACHELOR,8.61,2019-07-01,189
59,10845,MASTER,8.45,2018-07-05,194
2604,8058,MASTER,7.1,2022-01-27,138
6287,3254,DOCTORAL,8.15,2018-06-07,231
4633,10800,BACHELOR,7.8,2020-02-09,121
2083,7831,DOCTORAL,6.92,2019-03-20,148
2295,4306,BACHELOR,6.55,2022-09-06,123
3142,3629,MASTER,7.66,2017-10-14,152
2891,1243,DOCTORAL,6.23,2017-03-27,101
4592,9378,MASTER,6.44,2016-08-02,224
5805,9678,MASTER,6.28,2016-08-18,217
4267,6177,DOCTORAL,7.98,2022-12-24,102
847,8436,DOCTORAL,6.57,2022-06-30,185
2184,1348,BACHELOR,7.91,2018-11-23,126
3393,3071,DOCTORAL,8.24,2016-01-14,172
6324,1208,BACHELOR,9.04,2022-06-13,130
3312,6373,BACHELOR,9.58,2021-11-24,108
1632,1456,MASTER,6.31,2018-11-05,100
4189,302,DOCTORAL,9.12,2020-06-19,129
658,8704,BACHELOR,6.44,2016-08-14,213
5719,9574,MASTER,9.88,2016-07-13,202
6258,4236,BACHELOR,7.48,2017-10-22,177
2150,5973,BACHELOR,8.62,2019-11-20,226
6136,588,DOCTORAL,8.44,2022-02-07,165
1730,1619,DOCTORAL,8.84,2016-10-10,228
5998,2788,DOCTORAL,9.95,2016-04-20,162
1982,1186,DOCTORAL,7.47,2018-07-16,221
5820,3128,DOCTORAL,9.69,2019-07-09,140
3847,691,DOCTORAL,9.17,2018-08-05,203
5537,1069,DOCTORAL,9.51,2016-12-05,143
1202,8566,DOCTORAL,9.78,2020-10-26,152
6248,1669,DOCTORAL,9.4,2020-10-18,103
2794,4576,BACHELOR,8.24,2017-03-14,157
4323,7390,BACHELOR,7.59,2020-01-31,239
3184,1593,BACHELOR,9.18,2018-03-12,127
5129,4008,BACHELOR,6.49,2019-02-25,181
2082,9298,BACHELOR,9.96,2020-01-06,183
4983,7939,MASTER,9.78,2020-09-26,202
4364,3868,BACHELOR,7.72,2019-11-11,199
5238,6681,BACHELOR,9.51,2022-06-19,167
2297,4916,DOCTORAL,7.39,2016-10-02,208
5105,6921,BACHELOR,9.16,2019-05-26,108
1238,4282,MASTER,9.45,2017-11-18,126
2124,7559,BACHELOR,7.22,2020-02-28,210
2270,828,BACHELOR,6.75,2020-05-06,137
1718,9472,MASTER,8.17,2016-05-18,101
5974,10094,BACHELOR,6.67,2021-11-30,221
4333,5285,DOCTORAL,9.49,2017-01-29,234
2084,10030,DOCTORAL,6.27,2022-07-06,208
1241,3673,BACHELOR,6.68,2019-02-04,197
2533,9892,BACHELOR,8.04,2016-03-17,142
949,8028,BACHELOR,8.28,2018-08-05,239
2227,10176,DOCTORAL,9.39,2017-10-14,189
5312,9583,BACHELOR,8.15,2022-06-09,184
717,5047,BACHELOR,7.39,2020-07-27,195
2186,2633,DOCTORAL,8.14,2022-01-03,161
2975,489,BACHELOR,7.34,2016-10-04,101
3266,4078,MASTER,7.4,2021-12-21,150
5702,10387,DOCTORAL,6.31,2018-09-29,201
36,284,MASTER,9.31,2020-09-10,210
3151,2659,MASTER,6.54,2016-04-10,234
2896,3880,MASTER,7.48,2021-11-24,125
2475,7174,DOCTORAL,7.23,2016-06-18,119
2354,8749,MASTER,8.08,2022-04-12,165
5664,8001,DOCTORAL,9.8,2020-09-12,105
387,8492,MASTER,8.53,2019-11-10,140
2523,2317,MASTER,9.04,2019-05-05,199
362,1374,DOCTORAL,6.24,2017-02-12,236
4263,8141,DOCTORAL,8.68,2019-03-04,228
4603,961,DOCTORAL,8.26,2019-02-06,121
5653,87,MASTER,9.99,2021-10-17,181
5319,6529,MASTER,9.19,2018-07-13,154
3503,325,MASTER,6.28,2022-10-26,179
5833,11544,MASTER,9.42,2016-10-22,139
4291,11289,DOCTORAL,7.26,2020-07-28,138
6186,10546,MASTER,8.04,2022-10-03,223
4882,5888,BACHELOR,6.85,2018-11-15,211
4768,6375,DOCTORAL,9.02,2022-10-21,185
2596,10285,MASTER,9.05,2019-11-06,205
956,6030,MASTER,9.22,2021-10-21,191
393,8021,DOCTORAL,6.71,2018-04-24,118
132,6447,MASTER,9.52,2018-09-01,105
4653,2160,BACHELOR,6.94,2019-04-29,220
1593,6077,MASTER,8.71,2018-09-04,178
2658,9239,DOCTORAL,8.16,2021-04-19,113
121,2371,DOCTORAL,9.15,2019-05-13,229
4725,1497,DOCTORAL,9.05,2018-01-01,198
6157,1286,MASTER,7.88,2017-12-21,223
5653,3340,DOCTORAL,9.35,2020-06-23,222
1670,1040,MASTER,7.86,2021-03-19,129
5292,6901,DOCTORAL,9.25,2020-04-11,217
2759,575,DOCTORAL,6.5,2022-02-09,150
1851,15,DOCTORAL,6.49,2022-08-07,115
5927,5379,MASTER,6.65,2019-07-16,116
4479,2660,MASTER,8.02,2017-03-28,208
1617,5925,BACHELOR,9.25,2018-09-12,131
5401,11338,MASTER,8.02,2020-08-23,207
6318,10712,BACHELOR,8.9,2021-01-31,151
5714,10626,BACHELOR,8.9,2017-03-28,240
255,8669,MASTER,9.98,2016-02-02,124
723,10472,BACHELOR,9.96,2016-07-27,150
5157,2575,MASTER,6.43,2016-01-18,149
5454,1228,MASTER,9.56,2019-07-22,128
4753,8444,DOCTORAL,6.28,2020-04-30,133
2564,3243,DOCTORAL,7.75,2017-09-15,229
1562,1905,DOCTORAL,7.88,2020-07-31,172
3186,4427,BACHELOR,6.23,2020-04-23,142
5866,10963,DOCTORAL,9.38,2018-05-03,219
2513,3984,DOCTORAL,7.69,2020-12-18,141
1391,9569,DOCTORAL,8.31,2021-04-15,183
4110,4910,DOCTORAL,8.48,2017-02-13,123
4446,4112,DOCTORAL,9.13,2016-10-23,128
3326,5964,BACHELOR,9.71,2022-09-22,122
2023,6064,DOCTORAL,7.02,2016-09-16,219
3844,7310,DOCTORAL,8.63,2020-07-25,157
728,11118,MASTER,8.53,2022-07-13,138
3539,8457,MASTER,8.44,2017-08-29,163
4486,336,DOCTORAL,9.84,2018-12-03,119
3105,10682,DOCTORAL,8.88,2017-05-10,220
4641,6127,DOCTORAL,8.42,2021-11-21,236
2489,9767,DOCTORAL,9.88,2020-03-02,228
1571,5984,BACHELOR,7.7,2017-01-09,176
256,1555,MASTER,7.96,2018-05-23,197
399,10627,BACHELOR,8.44,2018-10-30,131
4115,6272,BACHELOR,7.34,2020-09-24,212
1942,4438,DOCTORAL,8.18,2017-10-27,179
6238,4213,BACHELOR,8.5,2021-10-20,228
3003,4602,DOCTORAL,7.12,2016-01-06,119
1873,5244,MASTER,9.86,2019-12-15,204
4574,850,MASTER,6.72,2018-02-11,191
400,3548,DOCTORAL,8.07,2020-09-15,235
2376,11092,MASTER,8.32,2022-01-19,111
2585,1654,DOCTORAL,8.74,2022-08-07,186
1583,11171,DOCTORAL,7.3,2016-05-08,116
4444,6068,MASTER,6.71,2019-01-22,211
5904,10722,MASTER,7.26,2022-07-30,136
168,9765,DOCTORAL,8.02,2021-05-21,219
3455,6374,BACHELOR,7.17,2020-09-30,170
3716,4233,MASTER,6.38,2021-09-05,229
5209,5296,DOCTORAL,7.24,2019-06-27,131
4768,4260,DOCTORAL,6.46,2021-08-28,115
467,3793,DOCTORAL,7.63,2018-02-01,177
5839,10195,DOCTORAL,9.08,2017-05-04,156
2538,1958,DOCTORAL,7.74,2022-01-27,183
5880,9371,BACHELOR,9.13,2021-12-13,196
887,11211,BACHELOR,9.19,2020-01-05,132
2573,11142,MASTER,9.88,2019-01-10,213
925,8962,MASTER,9.7,2019-07-21,229
260,7425,BACHELOR,7.64,2020-09-10,214
270,5617,MASTER,9.06,2021-01-03,224
5370,9355,DOCTORAL,7.49,2019-07-20,113
4444,9389,BACHELOR,7.91,2022-05-01,166
32,6166,BACHELOR,9.02,2021-05-11,213
2232,11155,DOCTORAL,7.06,2017-01-22,158
929,6301,DOCTORAL,9.1,2021-01-17,170
809,9872,DOCTORAL,9.23,2021-02-13,226
3808,7463,DOCTORAL,9.63,2016-04-01,103
1167,75,BACHELOR,7.45,2017-04-05,228
4608,9936,BACHELOR,8.97,2017-06-25,103
3522,10174,DOCTORAL,7.69,2018-12-15,148
3094,10510,MASTER,8.26,2021-09-25,195
2268,6367,BACHELOR,7.64,2017-04-30,180
2359,6439,MASTER,6.59,2022-12-16,215
1810,164,MASTER,8.7,2016-04-11,108
3700,10619,BACHELOR,7.61,2022-07-25,181
3496,7257,BACHELOR,8.12,2016-04-28,183
225,2336,MASTER,7.38,2019-08-06,186
1983,11568,BACHELOR,9.02,2017-08-12,193
4897,3439,MASTER,8.22,2018-07-29,191
1094,193,MASTER,6.16,2021-11-22,229
5329,19,BACHELOR,6.51,2018-03-20,210
4977,3111,DOCTORAL,8.42,2021-06-05,223
2122,11438,DOCTORAL,6.74,2021-10-21,158
4561,5105,MASTER,7.03,2016-03-10,142
4074,11062,BACHELOR,7.4,2021-09-20,171
4026,929,BACHELOR,8.1,2020-01-21,192
2767,3173,BACHELOR,9.23,2016-11-18,200
4691,4997,DOCTORAL,9.85,2020-08-25,226
3829,124,MASTER,6.74,2020-09-15,166
2346,4037,MASTER,8.7,2018-07-06,210
3637,3200,DOCTORAL,9.79,2021-08-10,103
1989,575,MASTER,7.68,2016-07-24,103
1161,10119,MASTER,6.4,2022-11-23,233
1819,1654,DOCTORAL,7.99,2019-04-16,236
1030,696,MASTER,6.38,2022-01-28,191
5192,3200,DOCTORAL,8.98,2019-11-03,137
1606,3480,DOCTORAL,6.84,2022-10-11,140
4580,9031,BACHELOR,9.99,2017-07-22,211
5693,7866,DOCTORAL,8.75,2019-05-31,116
6248,7083,DOCTORAL,7.96,2021-11-07,225
3569,8418,MASTER,9.79,2020-02-06,140
4929,2089,DOCTORAL,7.06,2018-05-22,200
148,5999,MASTER,8.79,2016-08-09,179
1726,9356,MASTER,9.73,2017-08-01,136
2299,2972,DOCTORAL,6.02,2017-04-06,103
3134,1276,MASTER,7.47,2020-08-07,140
2292,1566,MASTER,6.34,2019-12-23,202
3730,7910,DOCTORAL,7.0,2017-10-11,189
3104,9812,BACHELOR,7.97,2022-07-29,128
4644,10987,DOCTORAL,8.77,2020-05-18,127
5373,4114,MASTER,6.97,2016-03-26,178
2248,3466,DOCTORAL,7.01,2018-02-09,176
6247,10769,DOCTORAL,9.72,2018-01-20,233
5412,8751,DOCTORAL,7.46,2022-10-12,230
6181,1191,DOCTORAL,7.29,2019-02-04,188
3035,697,DOCTORAL,9.36,2022-06-08,171
2653,4261,MASTER,9.87,2018-09-02,206
6264,8861,MASTER,7.65,2016-03-22,229
2270,10997,BACHELOR,6.94,2020-08-10,212
5815,8804,DOCTORAL,6.18,2017-04-13,125
5045,2910,DOCTORAL,8.69,2016-07-05,147
6269,2622,DOCTORAL,7.45,2021-05-04,196
3896,3206,DOCTORAL,7.34,2020-05-14,214
4922,3250,MASTER,9.01,2017-10-09,233
4084,9046,MASTER,6.81,2020-07-06,159
3176,242,MASTER,7.71,2022-04-07,211
2254,2369,DOCTORAL,6.14,2019-09-13,209
5157,10398,MASTER,7.78,2016-08-30,158
5230,4563,MASTER,7.6,2017-09-20,197
5968,8430,BACHELOR,6.51,2022-03-30,230
4736,10575,DOCTORAL,8.01,2022-08-29,117
4029,6989,BACHELOR,6.39,2016-01-07,215
4764,5114,DOCTORAL,7.59,2018-08-11,221
6361,10179,DOCTORAL,6.61,2021-08-23,197
3561,9590,DOCTORAL,9.55,2018-11-09,208
5672,4748,MASTER,7.96,2021-08-21,139
5297,7516,BACHELOR,9.93,2019-04-11,187
2030,11422,MASTER,7.51,2021-12-06,166
5570,8506,BACHELOR,9.98,2022-07-03,124
874,2416,BACHELOR,6.12,2016-08-04,112
2104,2508,BACHELOR,8.94,2022-08-30,120
5079,9805,MASTER,7.14,2022-06-07,200
1335,8011,BACHELOR,8.34,2020-05-14,131
4220,2704,BACHELOR,9.18,2022-03-22,202
4567,3254,MASTER,8.53,2018-04-13,166
5272,7420,DOCTORAL,6.64,2018-01-30,232
3564,10370,MASTER,7.4,2021-06-18,125
486,10103,DOCTORAL,6.05,2020-02-10,146
801,6203,DOCTORAL,9.12,2020-08-01,134
2759,9043,DOCTORAL,6.31,2017-01-12,135
2354,708,MASTER,9.74,2020-03-24,102
710,7332,DOCTORAL,9.63,2018-03-23,239
5473,9708,MASTER,8.01,2016-04-28,203
1722,5764,BACHELOR,7.41,2017-10-17,137
3499,10512,BACHELOR,7.56,2016-10-31,133
5684,9878,MASTER,7.11,2019-07-15,215
2745,152,DOCTORAL,6.57,2020-01-15,123
1207,1044,BACHELOR,6.27,2022-09-11,171
78,11226,DOCTORAL,8.47,2021-07-10,166
3318,6171,DOCTORAL,9.25,2019-09-21,233
1151,2590,BACHELOR,8.72,2022-10-03,177
1767,118,DOCTORAL,9.81,2016-07-22,178
2788,9580,DOCTORAL,7.17,2018-02-06,108
656,2400,MASTER,6.82,2021-12-11,103
5014,4868,DOCTORAL,8.22,2018-02-25,152
4628,8208,MASTER,8.99,2016-02-03,162
4607,755,DOCTORAL,8.81,2021-09-30,127
3372,5565,MASTER,6.62,2018-06-14,223
1528,9000,DOCTORAL,7.57,2016-03-26,204
2787,8488,MASTER,6.9,2019-03-08,144
4458,1006,MASTER,8.94,2019-01-07,116
3153,3242,DOCTORAL,6.07,2016-11-03,230
4703,7589,MASTER,8.09,2017-05-09,193
3717,8531,BACHELOR,6.21,2021-02-03,200
2238,4508,MASTER,6.42,2021-08-05,231
624,1003,DOCTORAL,6.8,2021-05-29,103
3078,9617,BACHELOR,6.72,2020-01-13,179
2586,5109,DOCTORAL,6.75,2016-01-21,218
6341,3265,DOCTORAL,6.41,2016-06-12,187
759,3732,BACHELOR,8.42,2022-05-03,225
4782,11433,MASTER,8.29,2022-02-12,136
1922,7175,BACHELOR,8.32,2020-07-14,123
2235,9550,MASTER,6.78,2017-02-24,110
4481,8956,DOCTORAL,8.76,2020-12-22,207
6020,1103,MASTER,8.15,2020-08-12,103
1371,4888,BACHELOR,9.67,2020-11-26,214
4136,7737,DOCTORAL,6.31,2021-03-14,155
4941,3261,MASTER,8.39,2022-08-20,119
5891,554,BACHELOR,8.21,2016-11-27,162
4044,9516,DOCTORAL,9.35,2019-07-07,209
4536,8944,DOCTORAL,8.77,2020-01-11,219
6155,7647,MASTER,6.44,2019-06-12,210
4571,939,MASTER,7.26,2020-11-29,201
6246,2500,MASTER,8.98,2022-03-23,121
5045,8118,MASTER,6.16,2021-04-01,154
3488,7442,MASTER,8.74,2020-05-29,196
4014,95,BACHELOR,8.08,2020-04-07,176
1985,7830,BACHELOR,9.62,2018-08-06,215
5801,3540,MASTER,9.96,2022-03-04,240
2639,4814,MASTER,8.56,2016-01-27,236
4923,2553,BACHELOR,6.71,2016-12-21,162
712,448,DOCTORAL,6.51,2019-02-03,112
1575,6920,DOCTORAL,9.63,2018-02-21,173
5069,3795,BACHELOR,6.2,2020-08-04,203
1461,7237,BACHELOR,7.07,2016-01-20,211
573,7320,BACHELOR,7.33,2018-09-07,214
130,3023,BACHELOR,7.55,2017-07-01,197
2068,8676,MASTER,8.13,2016-05-09,196
5516,4692,DOCTORAL,8.28,2021-07-24,186
37,5966,DOCTORAL,7.96,2022-09-22,191
5389,5102,BACHELOR,8.56,2018-01-04,199
619,7,MASTER,8.13,2019-04-26,124
4764,11420,DOCTORAL,8.97,2019-09-09,122
2964,5900,DOCTORAL,6.98,2016-08-16,102
2603,3540,BACHELOR,8.17,2019-08-14,185
2455,2266,BACHELOR,6.49,2017-11-17,172
3818,3064,MASTER,7.17,2020-01-24,125
2094,10499,MASTER,6.35,2021-03-17,129
5835,558,MASTER,7.62,2020-05-15,151
788,9623,BACHELOR,6.71,2020-07-12,164
3848,10816,MASTER,9.54,2016-09-19,211
2005,6098,MASTER,6.61,2020-11-23,135
85,4109,DOCTORAL,7.53,2016-12-18,139
2252,11207,MASTER,7.22,2020-06-15,111
77,8362,MASTER,6.55,2016-02-19,125
2350,763,DOCTORAL,9.63,2022-04-22,162
1218,3309,DOCTORAL,7.15,2020-02-28,138
3473,10791,MASTER,8.95,2022-09-02,126
5568,5749,BACHELOR,9.93,2021-03-30,226
793,9474,DOCTORAL,7.62,2018-08-17,181
4229,10469,BACHELOR,8.18,2020-05-19,131
259,2277,DOCTORAL,8.72,2020-06-03,106
802,9833,BACHELOR,6.54,2022-07-16,110
4765,4797,MASTER,8.12,2022-09-09,116
6039,7002,MASTER,8.2,2021-01-10,131
2971,5122,BACHELOR,7.53,2018-01-31,218
5092,11502,DOCTORAL,6.44,2022-02-12,186
176,7156,MASTER,6.59,2018-11-07,203
4842,2995,MASTER,6.1,2016-04-21,154
5553,11275,BACHELOR,9.98,2018-05-08,165
4085,5005,MASTER,9.63,2022-05-24,112
1836,5602,MASTER,7.83,2019-01-13,142
239,5058,MASTER,6.83,2018-10-15,222
612,10452,MASTER,8.25,2021-11-27,145
3725,3693,MASTER,7.03,2021-09-02,214
6322,6522,DOCTORAL,8.28,2018-09-13,165
2660,10879,MASTER,7.3,2020-12-23,213
1694,1662,DOCTORAL,6.81,2021-09-19,178
2363,9747,MASTER,9.08,2016-09-23,158
3524,5795,MASTER,7.84,2022-05-16,181
5937,11405,MASTER,8.18,2020-01-28,128
5875,2357,MASTER,7.82,2016-05-07,204
5430,6793,MASTER,7.33,2021-07-15,160
2040,7190,DOCTORAL,9.72,2018-02-25,215
3350,105,DOCTORAL,7.5,2020-02-01,211
4683,6563,MASTER,9.06,2021-06-06,213
1970,9189,MASTER,7.39,2021-05-10,114
3598,8792,DOCTORAL,6.5,2016-05-06,225
2569,6378,BACHELOR,6.69,2021-05-11,137
1083,3792,DOCTORAL,9.72,2021-08-04,160
2462,6264,MASTER,8.42,2018-07-09,198
123,8352,DOCTORAL,7.91,2016-03-02,148
2658,3690,DOCTORAL,9.42,2016-05-21,188
5046,4713,BACHELOR,7.23,2019-09-01,204
6041,9083,BACHELOR,7.41,2020-09-09,186
2816,6379,DOCTORAL,6.41,2018-02-14,153
3350,7772,DOCTORAL,8.35,2019-03-23,153
4381,11008,MASTER,7.47,2018-01-05,199
2187,6688,BACHELOR,6.44,2020-05-31,175
640,8378,DOCTORAL,7.78,2019-09-07,100
2366,8823,BACHELOR,8.5,2017-12-29,167
4457,4995,DOCTORAL,9.79,2016-01-04,238
31,3351,MASTER,7.44,2018-01-27,240
1541,3900,MASTER,9.52,2016-07-24,202
1630,2486,MASTER,9.12,2020-04-26,131
6183,8270,MASTER,8.75,2017-05-17,127
5465,4305,MASTER,7.94,2019-04-17,123
5394,3591,DOCTORAL,6.2,2020-06-13,144
4945,7737,MASTER,7.11,2019-06-05,201
4500,2154,MASTER,7.04,2017-10-30,146
3704,4444,BACHELOR,8.97,2017-11-02,193
2163,3248,DOCTORAL,6.37,2018-02-22,191
6023,9990,DOCTORAL,8.22,2016-01-07,233
4670,9020,BACHELOR,8.28,2021-06-22,148
1302,1965,MASTER,6.56,2019-04-16,161
6005,1645,DOCTORAL,6.32,2016-11-13,128
